MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
10008772,Sanford,27330,3,3,1429,1,2024,2024-01-30,2024-06-06,279000,279000,128,0,35.4698,-79.1717,2,195.24142757172848
10028777,Clayton,27520,3,3,1766,1,2024,2024-05-04,2024-05-13,279000,279000,9,0,35.6348,-78.451,3,157.9841449603624
2350320,Durham,27703,3,3,1635,1,2021,2020-10-24,2021-05-20,252725,252725,208,0,35.9781,-78.8439,1,154.57186544342508
10028772,Clayton,27520,3,3,1766,1,2024,2024-05-04,2024-05-29,279000,279000,25,0,35.6348,-78.451,3,157.9841449603624
2446156,Durham,27707,3,5,2800,1,2022,2022-05-02,2022-05-03,771390,771390,1,0,35.9631,-78.9315,1,275.49642857142857
2357764,Raleigh,27610,3,3,1601,1,2021,2020-12-14,2021-06-04,230457,230457,172,0,35.7667,-78.6008,0,143.94565896314802
2451147,Cary,27519,4,4,1970,1,2022,2022-05-24,2022-06-24,493980,493980,31,0,35.8072,-78.887,1,250.751269035533
2387896,Chapel Hill,27516,3,3,2200,1,1999,2021-04-18,2021-05-27,569000,569000,39,0,35.9162,-79.0999,1,258.6363636363636
2519081,Apex,27502,4,5,2566,1,2023,2023-05-26,2023-07-14,525000,525000,49,0,35.7225,-78.8408,2,204.59859703819174
2521705,Apex,27502,3,4,2500,1,2023,2023-06-05,2023-09-29,525000,525000,116,0,35.7225,-78.8408,2,210.0
2358651,Raleigh,27604,3,4,1699,1,2021,2020-12-19,2021-06-08,252110,252110,171,0,35.8334,-78.5799,0,148.38728663919952
10020894,Haw River,27258,2,2,1634,1,2019,2024-04-04,2024-06-11,275000,275000,68,0,36.0915,-79.3642,4,168.2986536107711
2496781,Mebane,27302,3,3,1577,1,2023,2023-02-25,2023-04-14,312000,312000,48,0,36.0979,-79.2719,4,197.8440076093849
2505309,Raleigh,27610,3,3,1642,1,2020,2023-04-14,2023-06-23,310000,310000,70,0,35.7667,-78.6008,0,188.79415347137638
10027398,Zebulon,27597,3,3,1618,1,2023,2024-05-04,2024-05-04,278993,278993,0,0,35.8321,-78.3174,3,172.43077873918418
2541777,Clayton,27520,3,3,1808,1,2023,2023-11-12,2024-05-29,279000,279000,199,0,35.6348,-78.451,3,154.31415929203538
2509228,Clayton,27520,3,3,1760,1,2023,2023-05-05,2024-05-23,279000,279000,384,0,35.6348,-78.451,3,158.52272727272728
2511909,Wake Forest,27587,3,3,1590,1,2015,2023-05-19,2023-06-21,289900,289900,33,0,35.9815,-78.5392,0,182.32704402515722
2497026,Clayton,27527,3,3,1762,1,2022,2023-02-28,2023-04-06,289900,289900,37,0,35.6577,-78.3837,3,164.5289443813848
2542025,Clayton,27520,3,3,1808,1,2023,2023-11-14,2024-05-02,278000,278000,170,0,35.6348,-78.451,3,153.76106194690266
2542603,Angier,27501,3,3,1598,1,2024,2023-11-17,2024-05-02,278202,278202,167,0,35.4897,-78.7249,2,174.0938673341677
10017529,Chapel Hill,27516,3,3,2443,1,1998,2024-02-20,2024-04-19,575000,575000,59,0,35.9162,-79.0999,1,235.36635284486286
2495922,Durham,27713,4,4,2920,1,2023,2023-02-20,2023-08-03,725000,725000,164,0,35.9112,-78.9178,1,248.2876712328767
10016710,Apex,27502,3,4,2549,1,2023,2024-03-11,2024-04-30,575000,575000,50,0,35.7225,-78.8408,2,225.5786582973715
10014090,Zebulon,27597,3,3,1618,1,2023,2024-02-28,2024-04-29,278993,278993,61,0,35.8321,-78.3174,3,172.43077873918418
2501381,Raleigh,27610,3,3,1678,1,2015,2023-03-24,2023-04-27,305000,305000,34,0,35.7667,-78.6008,0,181.76400476758045
2470202,Mebane,27302,3,3,1577,1,2023,2022-08-23,2023-05-09,305000,305000,259,0,36.0979,-79.2719,4,193.40519974635384
2350077,Raleigh,27607,3,4,2534,1,2020,2020-10-23,2021-04-13,975000,975000,172,0,35.8014,-78.6877,0,384.7671665351223
2521963,Cary,27519,3,4,2496,1,2023,2023-07-10,2023-07-14,642000,642000,4,0,35.8072,-78.887,1,257.21153846153845
2368634,Mebane,27302,3,3,1416,1,2021,2021-02-24,2021-06-30,249990,249990,126,0,36.0979,-79.2719,4,176.54661016949152
2487831,Zebulon,27597,3,3,1588,1,2022,2022-12-20,2023-06-29,288108,288108,191,0,35.8321,-78.3174,3,181.42821158690177
2391053,Durham,27705,3,4,2901,1,2021,2021-06-20,2022-04-07,757385,757385,291,0,36.0218,-78.9478,1,261.07721475353327
2349304,Durham,27703,3,3,2104,1,2020,2020-10-19,2021-05-25,297760,297760,218,0,35.9781,-78.8439,1,141.52091254752852
2495690,Mebane,27302,3,3,1660,1,2023,2023-02-17,2023-04-14,310440,310440,56,0,36.0979,-79.2719,4,187.0120481927711
10012348,Raleigh,27616,3,3,1417,1,2002,2024-02-17,2024-04-04,278000,278000,47,0,35.8673,-78.5381,0,196.1891319689485
2344330,Raleigh,27610,3,3,1573,1,2021,2020-09-23,2021-04-19,252069,252069,208,0,35.7667,-78.6008,0,160.24729815638906
10009114,Raleigh,27615,3,3,2320,1,1982,2024-01-31,2024-04-30,575000,575000,90,0,35.8887,-78.6393,0,247.8448275862069
2362530,Mebane,27302,3,3,1858,1,2021,2021-01-20,2021-04-30,263080,263080,100,0,36.0979,-79.2719,4,141.59311087190528
10007853,Zebulon,27597,3,3,1664,1,2024,2024-01-24,2024-04-11,278500,278500,78,0,35.8321,-78.3174,3,167.36778846153845
2494231,Raleigh,27610,2,3,1370,1,2023,2023-02-08,2023-05-22,287400,287400,103,0,35.7667,-78.6008,0,209.7810218978102
10026999,Raleigh,27604,3,4,1787,1,2019,2024-05-02,2024-05-28,730000,730000,26,0,35.8334,-78.5799,0,408.505875769446
10030283,Knightdale,27545,3,3,1537,1,2007,2024-05-14,2024-06-18,275000,275000,35,0,35.7789,-78.4898,0,178.91997397527652
2356133,Raleigh,27607,3,4,2534,1,2020,2020-12-03,2021-06-03,990000,990000,182,0,35.8014,-78.6877,0,390.68666140489347
2429108,Raleigh,27616,3,3,1465,1,2022,2022-01-27,2023-05-17,311180,311180,475,0,35.8673,-78.5381,0,212.40955631399316
2479783,Franklinton,27525,3,3,1603,1,2023,2022-10-18,2023-05-30,285304,285304,224,0,36.0955,-78.4486,0,177.9812850904554
2445814,Cary,27519,4,4,2075,1,2022,2022-04-29,2022-06-24,491870,491870,56,0,35.8072,-78.887,1,237.04578313253012
2493983,Sanford,27330,3,3,1429,1,2023,2023-02-07,2023-04-24,285990,285990,76,0,35.4698,-79.1717,2,200.1329601119664
2465194,Clayton,27527,3,4,2405,1,2017,2022-07-28,2023-05-16,311000,311000,292,0,35.6577,-78.3837,3,129.31392931392932
2451152,Cary,27519,4,4,1970,1,2022,2022-05-24,2022-06-30,492490,492490,37,0,35.8072,-78.887,1,249.99492385786803
2496406,Sanford,27330,3,3,1429,1,2023,2023-02-23,2023-05-31,286990,286990,97,0,35.4698,-79.1717,2,200.8327501749475
10025436,Raleigh,27604,2,3,1288,1,2007,2024-04-25,2024-06-04,275000,275000,40,0,35.8334,-78.5799,0,213.50931677018633
2441916,Zebulon,27597,3,3,1618,1,2022,2022-04-11,2023-06-16,285313,285313,431,0,35.8321,-78.3174,3,176.33683559950558
2338772,Fuquay Varina,27526,3,3,1691,1,2020,2020-08-23,2021-04-19,264555,264555,239,0,35.58,-78.7908,2,156.4488468361916
2504556,Sanford,27330,3,3,1429,1,2023,2023-04-12,2023-06-15,285990,285990,64,0,35.4698,-79.1717,2,200.1329601119664
2416423,Cary,27519,4,4,2179,1,2022,2021-10-05,2022-05-20,492111,492111,227,0,35.8072,-78.887,1,225.84258834327673
2496774,Mebane,27302,3,3,1577,1,2023,2023-02-25,2023-04-27,295000,295000,61,0,36.0979,-79.2719,4,187.06404565630945
2388488,Durham,27707,3,4,3190,1,2011,2021-06-01,2021-06-01,625000,625000,0,0,35.9631,-78.9315,1,195.92476489028212
2495988,Zebulon,27597,3,3,1608,1,2023,2023-02-21,2023-04-19,295000,295000,57,0,35.8321,-78.3174,3,183.45771144278606
2485722,Black Mountain,28711,1,2,909,1,2021,2022-12-01,2023-08-04,535000,535000,246,0,35.5986,-82.2902,4,588.5588558855885
10022350,Sanford,27330,3,3,1423,1,2023,2024-04-10,2024-06-14,285000,285000,65,0,35.4698,-79.1717,2,200.28109627547434
2416790,Raleigh,27613,3,4,2532,1,2022,2021-11-01,2022-06-14,495938,495938,225,0,35.8949,-78.7051,0,195.86808846761454
2496776,Mebane,27302,3,3,1577,1,2023,2023-02-25,2023-04-13,295000,295000,47,0,36.0979,-79.2719,4,187.06404565630945
2364278,Raleigh,27616,3,4,1695,1,2021,2020-10-05,2021-04-29,264110,264110,206,0,35.8673,-78.5381,0,155.81710914454277
10012409,Graham,27253,3,3,1597,1,2024,2024-02-19,2024-05-17,285600,285600,88,0,36.031,-79.3814,4,178.83531621790857
2520727,Apex,27523,3,4,2601,1,2014,2023-07-10,2023-08-22,520000,520000,43,0,35.7225,-78.8408,2,199.92310649750095
2508884,Durham,27704,3,3,1306,1,2020,2023-05-04,2023-06-23,285000,285000,50,0,36.0383,-78.8764,1,218.22358346094947
10020822,Whitsett,27377,4,3,1924,1,2007,2024-04-04,2024-06-13,275000,275000,70,0,36.033,-79.5972,4,142.93139293139293
10017430,Durham,27705,2,1,835,1,1984,2024-03-14,2024-04-10,200000,200000,27,0,36.0218,-78.9478,1,239.52095808383234
2370857,Raleigh,27615,3,4,2345,1,2021,2021-03-08,2021-04-16,535000,535000,39,0,35.8887,-78.6393,0,228.1449893390192
2368832,Rolesville,27571,3,3,1820,1,2021,2021-02-25,2021-06-25,299940,299940,120,0,35.9156,-78.4658,0,164.8021978021978
2499606,Clayton,27527,3,3,1447,1,2004,2023-03-14,2023-04-26,285000,285000,43,0,35.6577,-78.3837,3,196.95922598479612
2499390,Sanford,27330,3,3,1429,1,2023,2023-03-13,2023-06-30,285990,285990,109,0,35.4698,-79.1717,2,200.1329601119664
2426925,Apex,27523,4,4,2595,1,2022,2022-01-14,2022-06-30,492040,492040,167,0,35.7225,-78.8408,2,189.61078998073216
10012588,Sanford,27330,3,3,1416,1,2023,2024-02-20,2024-06-01,275490,275490,102,0,35.4698,-79.1717,2,194.5550847457627
10012602,Sanford,27330,3,3,1416,1,2024,2024-02-20,2024-05-30,275490,275490,100,0,35.4698,-79.1717,2,194.5550847457627
2533983,Angier,27501,3,3,1618,1,2023,2023-09-25,2024-04-17,275782,275782,205,0,35.4897,-78.7249,2,170.44622991347342
2513526,Durham,27707,1,1,1103,1,1985,2023-04-13,2023-05-23,285000,285000,40,0,35.9631,-78.9315,1,258.38621940163193
10016999,Raleigh,27610,3,3,1697,1,2008,2024-03-14,2024-05-29,275000,275000,76,0,35.7667,-78.6008,0,162.05067766647025
2442640,Wake Forest,27587,3,3,1738,1,2011,2022-04-14,2022-05-16,359000,359000,32,0,35.9815,-78.5392,0,206.55926352128884
2381668,Durham,27703,3,3,1558,1,2021,2021-05-04,2021-05-18,286190,286190,14,0,35.9781,-78.8439,1,183.69062901155328
2412026,Wake Forest,27587,4,4,2068,1,2022,2021-10-04,2022-04-14,359865,359865,192,0,35.9815,-78.5392,0,174.0159574468085
2422398,Raleigh,27616,3,3,1629,1,2021,2021-12-08,2022-04-12,359900,359900,125,0,35.8673,-78.5381,0,220.9330877839165
2422404,Raleigh,27616,3,3,1629,1,2021,2021-12-08,2022-04-15,359900,359900,128,0,35.8673,-78.5381,0,220.9330877839165
2447336,Wake Forest,27587,3,3,1770,1,2016,2022-05-06,2022-06-30,360000,360000,55,0,35.9815,-78.5392,0,203.38983050847457
2367530,Garner,27529,3,3,1470,1,2021,2021-02-18,2021-06-23,286535,286535,125,0,35.6813,-78.5975,0,194.92176870748298
2532653,Carthage,28327,3,3,1418,1,2023,2023-09-16,2024-04-22,234990,234990,219,0,35.3061,-79.3969,2,165.71932299012693
2471538,Fuquay Varina,27526,3,3,1829,1,2022,2021-12-05,2022-06-28,356780,356780,205,0,35.58,-78.7908,2,195.0683433570257
2411048,Durham,27703,3,3,1622,1,2021,2021-10-01,2022-06-29,356500,356500,271,0,35.9781,-78.8439,1,219.79038224414305
2412829,Wake Forest,27587,4,4,2179,1,2022,2021-10-10,2022-05-26,354865,354865,228,0,35.9815,-78.5392,0,162.8568150527765
2380701,Chapel Hill,27517,2,2,1114,1,1986,2021-04-29,2021-05-20,200000,200000,21,0,35.9182,-79.0035,1,179.53321364452424
2371040,Cary,27513,2,3,1047,1,1986,2021-03-08,2021-04-27,200000,200000,50,0,35.7956,-78.7941,2,191.0219675262655
2420466,Mebane,27302,3,3,2332,1,2022,2021-11-23,2022-05-31,354240,354240,189,0,36.0979,-79.2719,4,151.90394511149228
2343901,Durham,27703,3,3,2104,1,2021,2020-09-20,2021-04-02,285965,285965,194,0,35.9781,-78.8439,1,135.91492395437263
2517608,Fuquay Varina,27526,2,2,1009,1,2003,2023-06-21,2023-06-21,220000,220000,0,0,35.58,-78.7908,2,218.0376610505451
2437881,Cary,27519,4,4,1970,1,2022,2022-03-22,2022-05-26,465780,465780,65,0,35.8072,-78.887,1,236.43654822335026
2430860,Rolesville,27571,3,3,1811,1,2020,2022-02-10,2022-04-22,350000,350000,71,0,35.9156,-78.4658,0,193.2633903920486
2431063,Rolesville,27571,3,3,1811,1,2022,2022-02-11,2022-04-28,350000,350000,76,0,35.9156,-78.4658,0,193.2633903920486
2444569,Garner,27529,3,3,1742,1,2022,2022-04-25,2022-05-18,356954,356954,23,0,35.6813,-78.5975,0,204.91044776119404
2366638,Raleigh,27616,3,3,1754,1,2021,2021-01-15,2021-06-29,286075,286075,165,0,35.8673,-78.5381,0,163.09863169897378
2411042,Durham,27703,3,3,1603,1,2021,2021-10-01,2022-06-28,357000,357000,270,0,35.9781,-78.8439,1,222.707423580786
2412819,Raleigh,27610,3,3,1458,1,2022,2021-10-10,2022-05-27,357000,357000,229,0,35.7667,-78.6008,0,244.8559670781893
2337365,Raleigh,27616,4,4,2275,1,2020,2020-08-15,2021-04-23,350218,350218,251,0,35.8673,-78.5381,0,153.94197802197803
2395386,Durham,27713,3,3,1957,1,2021,2021-07-13,2022-06-14,357710,357710,336,0,35.9112,-78.9178,1,182.78487480838018
2411634,Raleigh,27616,3,3,1961,1,2021,2021-10-04,2022-05-17,358220,358220,225,0,35.8673,-78.5381,0,182.67210606833248
2408542,Wake Forest,27587,4,4,2064,1,2022,2021-09-17,2022-04-27,358365,358365,222,0,35.9815,-78.5392,0,173.6264534883721
2458298,Fuquay Varina,27526,3,3,1818,1,2022,2022-06-24,2022-06-27,355295,355295,3,0,35.58,-78.7908,2,195.43179317931794
2425905,Durham,27703,4,4,2227,1,2021,2021-12-01,2022-05-13,468300,468300,163,0,35.9781,-78.8439,1,210.28289178266726
2445794,Wake Forest,27587,4,4,2179,1,2022,2021-09-23,2022-05-27,339615,339615,246,0,35.9815,-78.5392,0,155.8581918311152
2411979,Raleigh,27610,3,3,1463,1,2022,2021-10-06,2022-04-27,341800,341800,203,0,35.7667,-78.6008,0,233.62952836637047
2447562,Garner,27529,3,3,1687,1,2022,2022-05-07,2022-06-23,341475,341475,47,0,35.6813,-78.5975,0,202.41553052756373
2447830,Morrisville,27560,3,3,2732,1,2000,2022-05-09,2022-06-30,560000,560000,52,0,35.8344,-78.8466,1,204.97803806734993
2360314,Cary,27519,4,3,1889,1,2020,2021-01-06,2021-04-05,363510,363510,89,0,35.8072,-78.887,1,192.43515087347802
10017237,Durham,27707,1,1,899,1,1989,2024-03-14,2024-04-02,240000,240000,19,0,35.9631,-78.9315,1,266.96329254727476
2443164,Garner,27529,3,3,1786,1,2018,2022-04-18,2022-04-18,340000,340000,0,0,35.6813,-78.5975,0,190.36954087346024
2412816,Raleigh,27610,3,3,1463,1,2022,2021-10-10,2022-05-26,339575,339575,228,0,35.7667,-78.6008,0,232.1086807928913
2422407,Raleigh,27616,3,3,1629,1,2021,2021-12-08,2022-04-15,339900,339900,128,0,35.8673,-78.5381,0,208.65561694290977
2376625,Cary,27513,2,2,1149,1,1985,2021-04-07,2021-05-20,240000,240000,43,0,35.7956,-78.7941,2,208.87728459530027
2366577,Holly Springs,27540,3,3,1687,1,2020,2021-02-06,2021-04-30,305160,305160,83,0,35.6263,-78.8458,2,180.8891523414345
2417883,Raleigh,27616,3,3,1440,1,2022,2021-01-07,2022-04-15,338955,338955,463,0,35.8673,-78.5381,0,235.38541666666666
2405016,Durham,27703,3,3,1618,1,2021,2021-08-31,2022-06-24,342426,342426,297,0,35.9781,-78.8439,1,211.63535228677378
2392391,Durham,27713,3,3,1918,1,2021,2021-06-26,2021-06-30,351155,351155,4,0,35.9112,-78.9178,1,183.0839416058394
2443178,Garner,27529,3,3,1687,1,2022,2022-04-18,2022-05-17,355000,355000,29,0,35.6813,-78.5975,0,210.43272080616478
2437875,Cary,27519,4,4,1970,1,2022,2022-03-22,2022-05-31,465390,465390,70,0,35.8072,-78.887,1,236.23857868020303
2316671,Durham,27703,2,2,1496,1,2020,2020-05-01,2021-06-18,360141,360141,413,0,35.9781,-78.8439,1,240.73596256684493
2425094,Durham,27703,4,4,2227,1,2021,2021-12-01,2022-04-29,465590,465590,149,0,35.9781,-78.8439,1,209.06600808262237
2539492,Chapel Hill,27517,4,5,4388,1,1996,2023-10-27,2024-04-25,790000,790000,181,0,35.9182,-79.0035,1,180.03646308113036
2407163,Durham,27713,4,4,1691,1,2022,2021-09-10,2022-05-11,355675,355675,243,0,35.9112,-78.9178,1,210.33412182140745
2433957,Raleigh,27610,3,3,1463,1,2022,2022-03-01,2022-05-26,356100,356100,86,0,35.7667,-78.6008,0,243.40396445659604
2356337,Apex,27502,3,3,2161,1,2021,2020-12-04,2021-05-28,360460,360460,175,0,35.7225,-78.8408,2,166.8024062933827
2402369,Durham,27703,3,3,1603,1,2021,2021-08-18,2022-05-13,340000,340000,268,0,35.9781,-78.8439,1,212.10230817217717
2425912,Durham,27703,4,4,2227,1,2021,2021-12-01,2022-04-28,468300,468300,148,0,35.9781,-78.8439,1,210.28289178266726
2445800,Cary,27519,4,4,1970,1,2022,2022-04-29,2022-06-21,468070,468070,53,0,35.8072,-78.887,1,237.5989847715736
2444543,Raleigh,27612,2,4,1555,1,2006,2022-04-22,2022-04-22,340000,340000,0,0,35.852,-78.6841,0,218.64951768488746
2412051,Wake Forest,27587,4,4,2068,1,2022,2021-09-22,2022-04-27,340865,340865,217,0,35.9815,-78.5392,0,164.82833655705997
2443372,Garner,27529,3,3,1754,1,2022,2022-04-19,2022-05-18,340975,340975,29,0,35.6813,-78.5975,0,194.39851767388825
2416395,Durham,27703,4,4,2227,1,2021,2021-10-01,2022-04-27,468050,468050,208,0,35.9781,-78.8439,1,210.1706331387517
2404996,Durham,27703,3,3,1573,1,2021,2021-08-31,2022-05-18,340000,340000,260,0,35.9781,-78.8439,1,216.1474888747616
2425095,Durham,27703,4,4,2227,1,2021,2021-12-01,2022-04-26,468300,468300,146,0,35.9781,-78.8439,1,210.28289178266726
2448633,Raleigh,27609,3,3,1876,1,1979,2022-05-12,2022-05-30,340000,340000,18,0,35.848,-78.6317,0,181.2366737739872
2385791,Cary,27513,3,4,1839,1,2021,2021-05-25,2022-05-18,340125,340125,358,0,35.7956,-78.7941,2,184.95106035889071
10006722,Wilson,27893,3,3,1515,1,2024,2024-01-17,2024-04-17,239990,239990,91,0,35.727,-77.9227,3,158.40924092409242
2380794,Raleigh,27615,2,2,1093,1,1980,2021-04-29,2021-05-27,225000,225000,28,0,35.8887,-78.6393,0,205.85544373284537
2442549,Cary,27519,2,3,1390,1,2007,2022-04-14,2022-05-27,349990,349990,43,0,35.8072,-78.887,1,251.79136690647482
2356212,Apex,27502,4,4,2068,1,2021,2020-12-03,2021-05-18,316165,316165,166,0,35.7225,-78.8408,2,152.88442940038684
2348352,Durham,27713,3,3,1840,1,2020,2020-10-14,2021-06-28,292140,292140,257,0,35.9112,-78.9178,1,158.77173913043478
2362740,Wake Forest,27587,3,4,2222,1,2021,2021-01-21,2021-04-23,316220,316220,92,0,35.9815,-78.5392,0,142.3132313231323
2434154,Durham,27713,3,3,1905,1,2022,2022-03-02,2022-06-09,442900,442900,99,0,35.9112,-78.9178,1,232.49343832020998
2369668,Clayton,27527,3,3,1603,1,2021,2021-03-02,2021-04-16,237376,237376,45,0,35.6577,-78.3837,3,148.08234560199625
2414502,Apex,27502,3,4,2425,1,2021,2021-07-12,2022-05-11,441715,441715,303,0,35.7225,-78.8408,2,182.15051546391751
2347590,Burlington,27215,2,2,1623,2,2020,2020-10-09,2021-04-08,221000,221000,181,0,36.0318,-79.4889,4,136.1675908810844
2417609,Cary,27519,4,4,2223,1,2022,2021-11-05,2022-06-17,440770,440770,224,0,35.8072,-78.887,1,198.27710301394512
2359318,Wake Forest,27587,3,3,2069,1,2020,2020-12-29,2021-05-14,292110,292110,136,0,35.9815,-78.5392,0,141.18414693088448
2341540,Fuquay Varina,27526,3,2,1691,1,2020,2020-09-07,2021-04-21,236990,236990,226,0,35.58,-78.7908,2,140.1478415138971
2365230,Wake Forest,27587,3,3,1811,1,2021,2021-02-05,2021-05-07,316385,316385,91,0,35.9815,-78.5392,0,174.70182219768083
2445243,Raleigh,27615,3,3,2066,1,2006,2022-04-27,2022-04-27,440000,440000,0,0,35.8887,-78.6393,0,212.97192642787996
2370740,Holly Springs,27540,3,3,1687,1,2021,2021-03-07,2021-05-28,318510,318510,82,0,35.6263,-78.8458,2,188.80260818020153
2437359,Apex,27502,3,4,2373,1,2022,2022-03-18,2022-04-19,520000,520000,32,0,35.7225,-78.8408,2,219.13190054782976
2348231,Apex,27523,4,4,1984,1,2020,2020-10-13,2021-06-16,317260,317260,246,0,35.7225,-78.8408,2,159.90927419354838
2430301,Apex,27502,3,4,1842,1,2021,2022-02-07,2022-04-22,435000,435000,74,0,35.7225,-78.8408,2,236.15635179153094
10012741,Coats,27521,2,2,1000,1,2018,2024-02-21,2024-05-14,215900,215900,83,0,35.4082,-78.6627,2,215.9
2352521,Raleigh,27616,3,4,1795,1,2021,2020-11-06,2021-04-21,291610,291610,166,0,35.8673,-78.5381,0,162.4568245125348
2353466,Wake Forest,27587,3,3,1800,1,2021,2020-11-12,2021-06-07,291500,291500,207,0,35.9815,-78.5392,0,161.94444444444446
2444905,Garner,27529,4,4,2436,1,2017,2022-04-26,2022-06-16,435000,435000,51,0,35.6813,-78.5975,0,178.57142857142858
2435517,Wake Forest,27587,4,3,2222,1,2018,2022-03-09,2022-04-11,435000,435000,33,0,35.9815,-78.5392,0,195.76957695769576
2512417,Garner,27529,2,2,1030,1,1984,2023-05-23,2023-06-26,180000,180000,34,0,35.6813,-78.5975,0,174.75728155339806
2385253,Garner,27529,3,3,2100,1,2017,2021-05-21,2021-06-30,320000,320000,40,0,35.6813,-78.5975,0,152.38095238095238
2443747,Fuquay Varina,27526,3,4,2167,1,2019,2022-04-21,2022-06-02,435000,435000,42,0,35.58,-78.7908,2,200.7383479464698
2372118,Durham,27703,3,3,1470,1,2021,2021-03-15,2021-04-05,294340,294340,21,0,35.9781,-78.8439,1,200.2312925170068
2439258,Durham,27703,4,4,2116,1,2017,2022-03-29,2022-05-12,435000,435000,44,0,35.9781,-78.8439,1,205.5765595463138
2331502,Wake Forest,27587,3,4,2222,1,2020,2020-07-17,2021-04-09,320919,320919,266,0,35.9815,-78.5392,0,144.42799279927993
2411061,Holly Springs,27540,3,3,1838,1,2022,2021-10-01,2022-05-18,429301,429301,229,0,35.6263,-78.8458,2,233.569640914037
2350499,Apex,27502,4,4,2068,1,2021,2020-10-26,2021-04-22,323635,323635,178,0,35.7225,-78.8408,2,156.49661508704062
2378387,Raleigh,27610,3,3,1601,1,2021,2021-04-17,2021-06-04,237754,237754,48,0,35.7667,-78.6008,0,148.50343535290443
2379436,Raleigh,27615,3,2,1220,1,1984,2021-04-21,2021-06-29,220000,220000,69,0,35.8887,-78.6393,0,180.327868852459
2440420,Durham,27703,3,3,1813,1,2015,2022-04-04,2022-05-16,427000,427000,42,0,35.9781,-78.8439,1,235.52123552123552
2356750,Apex,27502,4,4,2068,1,2021,2020-12-07,2021-06-25,322555,322555,200,0,35.7225,-78.8408,2,155.97437137330755
2406269,Holly Springs,27540,3,3,2223,1,2021,2021-09-07,2022-04-19,439109,439109,224,0,35.6263,-78.8458,2,197.52991452991452
2451506,Chapel Hill,27516,3,3,1949,1,2022,2022-05-25,2022-05-25,440000,440000,0,0,35.9162,-79.0999,1,225.7567983581324
2356365,Apex,27502,4,4,2068,1,2021,2020-12-04,2021-05-27,317510,317510,174,0,35.7225,-78.8408,2,153.5348162475822
2498155,Fayetteville,28306,3,2,1384,1,1983,2023-03-06,2023-04-14,180000,180000,39,0,35.0019,-78.9364,2,130.05780346820808
2360570,Raleigh,27610,3,3,1573,1,2021,2021-01-07,2021-05-24,237414,237414,137,0,35.7667,-78.6008,0,150.9307056579784
2357900,Durham,27713,4,4,2275,1,2021,2020-12-14,2021-06-29,318505,318505,197,0,35.9112,-78.9178,1,140.0021978021978
2365857,Rolesville,27571,3,3,1820,1,2021,2021-02-09,2021-05-14,291790,291790,94,0,35.9156,-78.4658,0,160.32417582417582
2365262,Wake Forest,27587,3,3,1811,1,2021,2021-02-05,2021-05-07,318190,318190,91,0,35.9815,-78.5392,0,175.6985091109884
2376006,Fuquay Varina,27526,3,3,1909,1,2021,2021-04-06,2021-06-24,290599,290599,79,0,35.58,-78.7908,2,152.22577265584076
2376550,Apex,27523,4,4,1984,1,2021,2021-04-08,2021-06-15,321300,321300,68,0,35.7225,-78.8408,2,161.94556451612902
2425280,Raleigh,27613,4,4,2532,1,2022,2022-01-04,2022-06-28,514068,514068,175,0,35.8949,-78.7051,0,203.02843601895734
2439369,Wake Forest,27587,3,3,1648,1,2022,2022-03-30,2022-06-15,435000,435000,77,0,35.9815,-78.5392,0,263.95631067961165
2452018,Raleigh,27606,3,3,1738,1,2012,2022-05-27,2022-05-27,435000,435000,0,0,35.7645,-78.7112,2,250.28768699654776
2493554,Durham,27704,2,2,1069,1,2004,2023-01-24,2023-04-11,222500,222500,77,0,36.0383,-78.8764,1,208.13844714686624
2411142,Durham,27703,3,3,1573,1,2021,2021-09-30,2022-06-27,351000,351000,270,0,35.9781,-78.8439,1,223.1404958677686
2366096,Holly Springs,27540,3,3,1844,1,2021,2021-02-06,2021-05-25,353280,353280,108,0,35.6263,-78.8458,2,191.5835140997831
2543409,Carthage,28327,3,3,1418,1,2023,2023-11-25,2024-05-22,236000,236000,179,0,35.3061,-79.3969,2,166.43159379407615
2443570,Apex,27523,3,4,2561,1,2020,2022-04-20,2022-06-16,550000,550000,57,0,35.7225,-78.8408,2,214.7598594299102
2376845,Holly Springs,27540,3,3,1844,1,2021,2021-03-08,2021-06-30,352280,352280,114,0,35.6263,-78.8458,2,191.0412147505423
2364060,Apex,27502,4,4,2214,1,2021,2021-01-01,2021-06-29,354268,354268,179,0,35.7225,-78.8408,2,160.0126467931346
2362684,Apex,27502,4,4,2227,1,2021,2021-01-21,2021-06-25,354170,354170,155,0,35.7225,-78.8408,2,159.034575662326
2416560,Durham,27703,4,4,2227,1,2021,2021-10-01,2022-05-05,466760,466760,216,0,35.9781,-78.8439,1,209.5913785361473
2412832,Wake Forest,27587,4,4,2188,1,2022,2021-10-10,2022-05-27,352865,352865,229,0,35.9815,-78.5392,0,161.27285191956125
2405109,Durham,27703,3,3,1603,1,2021,2021-08-31,2022-06-29,353275,353275,302,0,35.9781,-78.8439,1,220.3836556456644
2358904,Durham,27703,3,3,2092,1,2021,2020-12-22,2021-06-30,352735,352735,190,0,35.9781,-78.8439,1,168.61137667304016
